t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
198,40272,36244,4028,42860,29368,0.68521,4,13,23,152,0,1,0,0,127.97,0.00,0,116,127.97
199,40192,36172,4020,35787,31018,0.86674,4,13,23,45,0,0,0,0,127.97,0.12,3,116,127.97
200,40232,36210,4022,35699,31075,0.87047,4,12,20,35,0,0,0,0,127.97,0.00,0,116,127.97
201,40114,36102,4012,35500,32588,0.91797,4,12,20,36,0,0,0,0,127.97,0.00,0,116,127.97
202,40131,36118,4013,35533,31687,0.89176,4,12,23,41,0,0,0,0,127.97,0.13,2,116,127.97
203,40055,36050,4005,35484,30934,0.87177,4,12,21,33,0,0,0,0,127.97,0.01,2,116,127.97
204,40260,36233,4027,35576,31069,0.87331,5,13,21,39,0,0,0,0,127.97,0.00,0,116,127.97
205,40237,36214,4023,35473,30480,0.85925,4,12,20,38,0,0,0,0,127.97,0.26,2,116,127.97
206,40181,36162,4019,35433,28311,0.79900,5,14,24,40,0,0,0,0,127.97,0.00,0,116,127.97
207,40182,36165,4017,35219,29119,0.82680,4,11,19,34,0,0,0,0,127.97,0.00,0,116,127.97
208,40169,36151,4018,34945,29579,0.84644,5,12,21,36,0,0,0,0,127.97,0.04,1,116,127.97
209,40225,36204,4021,44666,33340,0.74643,4,12,20,3136,1,1,1,0,127.98,0.10,4,127,127.98
210,40188,36172,4016,115019,43056,0.37434,4,13,24,3456,0,9,0,0,127.98,0.14,3,119,127.98
211,40141,36123,4018,55614,27382,0.49236,4,13,21,2944,0,2,0,0,127.98,0.07,1,116,127.98
212,40010,36010,4000,35694,30883,0.86522,4,12,21,37,0,0,0,0,127.97,0.00,0,116,127.97
213,40250,36225,4025,35820,32379,0.90394,4,11,19,34,0,0,0,0,127.97,0.05,2,116,127.97
214,40032,36029,4003,35585,30480,0.85654,4,11,19,34,0,0,0,0,127.97,0.00,0,116,127.97
215,40225,36203,4022,35734,30049,0.84091,4,12,20,39,0,0,0,0,127.97,0.01,1,116,127.97
216,40067,36059,4008,35595,30642,0.86085,4,12,20,37,0,0,0,0,127.97,0.02,1,116,127.97
217,40147,36133,4014,35638,29844,0.83742,4,12,21,34,0,0,0,0,127.97,0.00,0,116,127.97
218,40193,36174,4019,35620,30553,0.85775,5,14,27,46,0,0,0,0,127.97,0.00,0,116,127.97
219,40256,36229,4027,35628,30233,0.84857,4,13,24,39,0,0,0,0,127.97,0.09,1,116,127.97
220,40143,36130,4013,35347,31634,0.89496,4,12,20,40,0,0,0,0,127.97,0.00,0,116,127.97
221,40155,36139,4016,35281,31524,0.89351,4,12,19,42,0,0,0,0,127.97,0.00,0,116,127.97
222,40370,36333,4037,35481,29925,0.84341,4,12,20,37,0,0,0,0,127.97,0.02,2,116,127.97
223,40042,36038,4004,39019,29582,0.75814,5,12,22,2880,1,1,1,0,127.97,0.08,8,127,127.97
224,40170,36152,4018,114805,46384,0.40402,4,14,24,3648,1,7,0,0,127.98,0.15,3,120,127.98
225,40280,36252,4028,67993,28317,0.41647,4,12,20,3136,0,4,0,0,127.98,0.11,5,116,127.98
226,40127,36115,4012,35687,29673,0.83148,4,11,18,31,0,0,0,0,127.98,0.03,1,116,127.98
227,40137,36124,4013,35679,30789,0.86294,4,13,23,36,0,0,0,0,127.97,0.39,3,116,127.97
228,40224,36201,4023,35690,30431,0.85265,3,10,18,34,0,0,0,0,127.97,0.00,0,116,127.97
229,40083,36075,4008,35556,30632,0.86151,4,11,19,70,0,0,0,0,127.97,0.00,0,116,127.97
230,40258,36232,4026,35654,30799,0.86383,4,11,19,34,0,0,0,0,127.97,0.02,1,116,127.97
231,40235,36211,4024,35676,30636,0.85873,4,12,20,39,0,0,0,0,127.97,0.00,0,116,127.97
232,40420,36378,4042,35758,31189,0.87222,4,12,20,90,0,0,0,0,127.97,0.00,0,116,127.97
233,40208,36189,4019,35514,31763,0.89438,4,11,20,50,0,0,0,0,127.97,0.09,1,116,127.97
